hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb	agr
HGNC:32073	MIR488	microRNA 488	non-coding RNA	"RNA, micro"	Approved	1q25.2	01q25.2	hsa-mir-488		MIRN488				2005/7/15	2008/12/18		2019/2/8	574441	ENSG00000202609		uc021pfc.2		NR_030163				MGI:3629597	RGD:2325487				MI0003123																			HGNC:32073
HGNC:32074	MIR489	microRNA 489	non-coding RNA	"RNA, micro"	Approved	7q21.3	07q21.3	hsa-mir-489		MIRN489				2005/7/15	2008/12/18		2019/2/8	574442	ENSG00000207656		uc022ahk.1		NR_030164				MGI:3619425	RGD:2314886			614523	MI0003124																			HGNC:32074
HGNC:32075	MIR490	microRNA 490	non-coding RNA	"RNA, micro"	Approved	7q33	07q33	hsa-mir-490		MIRN490				2005/7/15	2008/12/18		2019/2/8	574443	ENSG00000207597		uc022amd.1		NR_030165				MGI:3629662	RGD:2325414			616972	MI0003125																			HGNC:32075
HGNC:32076	MIR491	microRNA 491	non-coding RNA	"RNA, micro"	Approved	9p21.3	09p21.3	hsa-mir-491		MIRN491				2005/7/15	2008/12/18		2019/2/8	574444	ENSG00000207609		uc022beb.2		NR_030166				MGI:3629651					MI0003126																			HGNC:32076
HGNC:32081	MIR492	microRNA 492	non-coding RNA	"RNA, micro"	Approved	12q22	12q22	hsa-mir-492		MIRN492				2005/7/15	2008/12/18		2019/2/13	574449	ENSG00000283998		uc001tdk.3		NR_030171								614384	MI0003131																			HGNC:32081
HGNC:32082	MIR493	microRNA 493	non-coding RNA	"RNA, micro"	Approved	14q32.2	14q32.2	hsa-mir-493		MIRN493				2005/7/15	2008/12/18		2019/2/8	574450	ENSG00000207989		uc021sca.2		NR_030172				MGI:3718542					MI0003132																			HGNC:32082
HGNC:32084	MIR494	microRNA 494	non-coding RNA	"RNA, micro"	Approved	14q32.31	14q32.31	hsa-mir-494		MIRN494				2005/7/15	2008/12/18		2019/1/31	574452	ENSG00000194717		uc010txm.3		NR_030174				MGI:3619426	RGD:2325523			616036	MI0003134																			HGNC:32084
HGNC:32085	MIR495	microRNA 495	non-coding RNA	"RNA, micro"	Approved	14q32.31	14q32.31	hsa-mir-495		MIRN495				2005/7/15	2008/12/18		2019/1/31	574453	ENSG00000207743		uc021scu.2		NR_030175				MGI:3629903				615149	MI0003135																			HGNC:32085
HGNC:32086	MIR496	microRNA 496	non-coding RNA	"RNA, micro"	Approved	14q32.31	14q32.31	hsa-mir-496		MIRN496				2005/7/15	2008/12/18		2019/1/31	574454	ENSG00000207961		uc021sdp.2		NR_030176				MGI:3629907	RGD:2325410				MI0003136																			HGNC:32086
HGNC:32088	MIR497	microRNA 497	non-coding RNA	"RNA, micro"	Approved	17p13.1	17p13.1	hsa-mir-497		MIRN497				2005/7/15	2008/12/18		2019/1/24	574456	ENSG00000284027		uc060ahi.1		NR_030178				MGI:3629886	RGD:2325364			615672	MI0003138																			HGNC:32088
HGNC:32092	MIR498	microRNA 498	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-498		MIRN498				2005/7/15	2008/12/18		2019/2/13	574460	ENSG00000207869		uc021uzm.1		NR_030182									MI0003142																			HGNC:32092
HGNC:32133	MIR499A	microRNA 499a	non-coding RNA	"RNA, micro"	Approved	20q11.22	20q11.22	hsa-mir-499		MIRN499|MIR499	microRNA 499			2005/7/15	2011/11/14	2011/11/14	2019/2/8	574501	ENSG00000207635		uc021wcg.1		NR_030223				MGI:3629633	RGD:2325514			613614	MI0003183																			HGNC:32133
HGNC:41640	MIR499B	microRNA 499b	non-coding RNA	"RNA, micro"	Approved	20q11.22	20q11.22	hsa-mir-499a		MIR499A	microRNA 499a			2011/5/2	2011/11/14	2011/11/14	2019/2/13	100616134	ENSG00000283441				NR_039912									MI0017396																			HGNC:41640
HGNC:32134	MIR500A	microRNA 500a	non-coding RNA	"RNA, micro"	Approved	Xp11.23	Xp11.23	hsa-mir-500		MIRN500|MIR500	microRNA 500			2005/7/15	2010/9/13	2010/9/13	2019/1/31	574502	ENSG00000207785		uc022bwg.1		NR_030224				MGI:3624341					MI0003184																			HGNC:32134
HGNC:38223	MIR500B	microRNA 500b	non-coding RNA	"RNA, micro"	Approved	Xp11.23	Xp11.23	hsa-mir-500b						2010/4/30			2019/1/31	100422911	ENSG00000239057		uc022bwj.2		NR_036257				MGI:3624341					MI0015903																			HGNC:38223
HGNC:32135	MIR501	microRNA 501	non-coding RNA	"RNA, micro"	Approved	Xp11.23	Xp11.23	hsa-mir-501		MIRN501				2005/7/15	2008/12/18		2019/1/31	574503	ENSG00000211538		uc022bwi.1		NR_030225				MGI:3629949					MI0003185																			HGNC:32135
HGNC:32136	MIR502	microRNA 502	non-coding RNA	"RNA, micro"	Approved	Xp11.23	Xp11.23	hsa-mir-502		MIRN502				2005/7/15	2008/12/18		2015/2/3	574504	ENSG00000272080		uc022bwl.1		NR_030226					RGD:2325495			300893	MI0003186																			HGNC:32136
HGNC:32138	MIR503	microRNA 503	non-coding RNA	"RNA, micro"	Approved	Xq26.3	Xq26.3	hsa-mir-503		MIRN503				2005/7/15	2008/12/18		2019/1/24	574506	ENSG00000208005		uc011mvn.2		NR_030228			22072795	MGI:3619428	RGD:2325516			300865	MI0003188																			HGNC:32138
HGNC:32139	MIR504	microRNA 504	non-coding RNA	"RNA, micro"	Approved	Xq26.3	Xq26.3	hsa-mir-504		MIRN504				2005/7/15	2008/12/18		2019/2/8	574507	ENSG00000207800		uc022cfa.2		NR_030229				MGI:3718543					MI0003189																			HGNC:32139
HGNC:32140	MIR505	microRNA 505	non-coding RNA	"RNA, micro"	Approved	Xq27.1	Xq27.1	hsa-mir-505		MIRN505				2005/7/15	2008/12/18		2019/2/8	574508	ENSG00000207633		uc022cfe.2		NR_030230			25449503	MGI:3629955					MI0003190																			HGNC:32140
HGNC:32143	MIR506	microRNA 506	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-506		MIRN506				2005/7/15	2008/12/18		2014/11/19	574511	ENSG00000207731		uc022cfu.1		NR_030233								300877	MI0003193																			HGNC:32143
HGNC:32144	MIR507	microRNA 507	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-507		MIRN507				2005/7/15	2008/12/18		2014/11/19	574512	ENSG00000207969		uc022cfv.1		NR_030234									MI0003194																			HGNC:32144
HGNC:32145	MIR508	microRNA 508	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-508		MIRN508				2005/7/15	2008/12/18		2014/11/19	574513	ENSG00000207589		uc022cfw.1		NR_030235								300874	MI0003195																			HGNC:32145
HGNC:32146	MIR509-1	microRNA 509-1	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-509-1		MIRN509|MIRN509-1	microRNA 509			2005/7/15	2008/12/18	2007/10/23	2014/11/19	574514	ENSG00000208000		uc022cfz.1		NR_030236								300875	MI0003196																			HGNC:32146
HGNC:33641	MIR509-2	microRNA 509-2	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-509-2		MIRN509-2				2007/10/24	2008/12/18		2014/11/19	100126301	ENSG00000212013		uc065bld.1		NR_030586									MI0005530																			HGNC:33641
HGNC:33675	MIR509-3	microRNA 509-3	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-509-3		MIRN509-3				2007/10/24	2008/12/18		2014/11/19	100126337	ENSG00000212014		uc065ble.1		NR_030629								300876	MI0005717																			HGNC:33675
HGNC:32147	MIR510	microRNA 510	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-510		MIRN510				2005/7/15	2008/12/18		2014/11/18	574515	ENSG00000207641		uc022cga.1		NR_030237								300866	MI0003197																			HGNC:32147
HGNC:32077	MIR511	microRNA 511	non-coding RNA	"RNA, micro"	Approved	10p12.33	10p12.33	hsa-mir-511-1		MIRN511-1|MIR511-2|MIRN511-2|MIR511-1	microRNA 511-2|microRNA 511-1			2005/7/15	2014/3/17	2014/3/17	2020/4/20	574445	ENSG00000207938				NR_030168				MGI:3718546					MI0003127																			HGNC:32077
HGNC:32090	MIR512-1	microRNA 512-1	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-512-1		MIRN512-1				2005/7/15	2008/12/18		2014/11/19	574458	ENSG00000207645		uc021uzj.1		NR_030180									MI0003140																			HGNC:32090
HGNC:32091	MIR512-2	microRNA 512-2	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-512-2		MIRN512-2				2005/7/15	2008/12/18		2014/11/19	574459	ENSG00000207644		uc021uzk.1		NR_030181									MI0003141																			HGNC:32091
HGNC:32141	MIR513A1	microRNA 513a-1	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-513a-1		MIRN513-1|MIRN513A1	microRNA 513-1			2005/7/15	2008/12/18	2008/1/7	2014/11/18	574509	ENSG00000207873		uc033eyr.1		NR_030231									MI0003191																			HGNC:32141
HGNC:32142	MIR513A2	microRNA 513a-2	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-513-2		MIRN513-2|MIRN513A-2|MIRN513A2	microRNA 513-2			2005/7/15	2008/12/18	2008/1/7	2014/11/19	574510	ENSG00000207984		uc033eys.1		NR_030232									MI0003192																			HGNC:32142
HGNC:33935	MIR513B	microRNA 513b	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-513b		MIRN513B				2008/1/7	2008/12/18		2014/11/19	100313822	ENSG00000207871		uc033eyq.1		NR_031708									MI0006648																			HGNC:33935
HGNC:33934	MIR513C	microRNA 513c	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-513c		MIRN513C				2008/1/7	2008/12/18		2014/11/19	100302114	ENSG00000216171		uc033eyp.1		NR_031709					RGD:4888578				MI0006649																			HGNC:33934
HGNC:32148	MIR514A1	microRNA 514a-1	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-514-1		MIRN514-1|MIR514-1	microRNA 514-1			2005/7/15	2011/11/14	2011/11/14	2014/11/19	574516	ENSG00000207868		uc022cgb.1		NR_030238									MI0003198																			HGNC:32148
HGNC:32149	MIR514A2	microRNA 514a-2	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-514-2		MIRN514-2|MIR514-2	microRNA 514-2			2005/7/15	2011/11/14	2011/11/14	2014/11/19	574517	ENSG00000207866		uc011mww.2		NR_030239									MI0003199																			HGNC:32149
HGNC:32150	MIR514A3	microRNA 514a-3	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-514-3		MIRN514-3|MIR514-3	microRNA 514-3			2005/7/15	2011/11/14	2011/11/14	2014/11/19	574518	ENSG00000207867		uc011mwx.2		NR_030240									MI0003200																			HGNC:32150
HGNC:38292	MIR514B	microRNA 514b	non-coding RNA	"RNA, micro"	Approved	Xq27.3	Xq27.3	hsa-mir-514b						2010/4/30			2014/11/19	100422847	ENSG00000252583		uc022cfx.1		NR_036173					RGD:7489026				MI0014251																			HGNC:38292
HGNC:32094	MIR515-1	microRNA 515-1	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-515-1		MIRN515-1				2005/7/15	2008/12/18		2014/11/19	574462	ENSG00000207616		uc010ydz.2		NR_030184									MI0003144																			HGNC:32094
HGNC:32097	MIR515-2	microRNA 515-2	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-515-2		MIRN515-2				2005/7/15	2008/12/18		2014/11/19	574465	ENSG00000207615		uc010yea.3		NR_030187									MI0003147																			HGNC:32097
HGNC:32130	MIR516A1	microRNA 516a-1	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-516a-1		MIRN516-1|MIRN516A1	microRNA 516-1			2005/7/15	2008/12/18	2007/10/23	2014/11/19	574498	ENSG00000207767		uc021vaw.2		NR_030220									MI0003180																			HGNC:32130
HGNC:32131	MIR516A2	microRNA 516a-2	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-516a-2		MIRN516-2|MIRN516A2	microRNA 516-2			2005/7/15	2008/12/18	2007/10/23	2014/11/19	574499	ENSG00000207620		uc021vay.1		NR_030221									MI0003181																			HGNC:32131
HGNC:32122	MIR516B1	microRNA 516b-1	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-516b-1		MIRN516-4|MIRN516B1	microRNA 516-4			2005/7/15	2008/12/18	2007/10/23	2014/11/19	574490	ENSG00000207946		uc021vap.2		NR_030212									MI0003172																			HGNC:32122
HGNC:32117	MIR516B2	microRNA 516b-2	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-516b-2		MIRN516-3|MIRN516B2	microRNA 516-3			2005/7/15	2008/12/18	2007/10/23	2014/11/19	574485	ENSG00000207925		uc021vak.1		NR_030207									MI0003167																			HGNC:32117
HGNC:32111	MIR517A	microRNA 517a	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-517a		MIRN517A				2005/7/15	2008/12/18		2014/11/19	574479	ENSG00000207734		uc021vae.1		NR_030201									MI0003161																			HGNC:32111
HGNC:32115	MIR517B	microRNA 517b	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-517b		MIRN517B				2005/7/15	2008/12/18		2014/11/19	574483	ENSG00000207837		uc021vai.1		NR_030205									MI0003165																			HGNC:32115
HGNC:32124	MIR517C	microRNA 517c	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-517c		MIRN517C				2005/7/15	2008/12/18		2014/11/18	574492	ENSG00000207838		uc021var.1		NR_030214									MI0003174																			HGNC:32124
HGNC:32120	MIR518A1	microRNA 518a-1	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-518a-1		MIRN518A-1|MIRN518A1				2005/7/15	2008/12/18		2014/11/19	574488	ENSG00000207803		uc021van.1		NR_030210									MI0003170																			HGNC:32120
HGNC:32123	MIR518A2	microRNA 518a-2	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-518a-2		MIRN518A-2|MIRN518A2				2005/7/15	2008/12/18		2014/11/18	574491	ENSG00000207699		uc021vaq.1		NR_030213									MI0003173																			HGNC:32123
HGNC:32106	MIR518B	microRNA 518b	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-518b		MIRN518B				2005/7/15	2008/12/18		2014/11/19	574474	ENSG00000207862		uc021uzz.1		NR_030196									MI0003156																			HGNC:32106
HGNC:32109	MIR518C	microRNA 518c	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-518c		MIRN518C				2005/7/15	2008/12/18		2016/10/10	574477	ENSG00000283490		uc021vac.2		NR_030199									MI0003159																			HGNC:32109
HGNC:32121	MIR518D	microRNA 518d	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-518d		MIRN518D				2005/7/15	2008/12/18		2016/10/10	574489	ENSG00000283330				NR_030211									MI0003171																			HGNC:32121
HGNC:32119	MIR518E	microRNA 518e	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-518e		MIRN518E				2005/7/15	2008/12/18		2014/11/19	574487	ENSG00000207987		uc021vam.1		NR_030209									MI0003169																			HGNC:32119
HGNC:32104	MIR518F	microRNA 518f	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-518f		MIRN518F				2005/7/15	2008/12/18		2014/11/18	574472	ENSG00000207706		uc021uzx.1		NR_030194									MI0003154																			HGNC:32104
HGNC:32128	MIR519A1	microRNA 519a-1	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-519a-1		MIRN519A-1|MIRN519A1				2005/7/15	2008/12/18		2014/11/19	574496	ENSG00000207992		uc021vau.1		NR_030218									MI0003178																			HGNC:32128
HGNC:32132	MIR519A2	microRNA 519a-2	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-519a-2		MIRN519A-2|MIRN519A2				2005/7/15	2008/12/18		2016/10/10	574500	ENSG00000284362				NR_030222									MI0003182																			HGNC:32132
HGNC:32101	MIR519B	microRNA 519b	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-519b		MIRN519B				2005/7/15	2008/12/18		2014/11/19	574469	ENSG00000207825		uc021uzu.1		NR_030191									MI0003151																			HGNC:32101
HGNC:32098	MIR519C	microRNA 519c	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-519c		MIRN519C				2005/7/15	2008/12/18		2014/11/19	574466	ENSG00000207788		uc021uzq.1		NR_030188									MI0003148																			HGNC:32098
HGNC:32112	MIR519D	microRNA 519d	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-519d		MIRN519D				2005/7/15	2008/12/18		2014/11/19	574480	ENSG00000207981		uc021vaf.1		NR_030202								614247	MI0003162																			HGNC:32112
HGNC:32095	MIR519E	microRNA 519e	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-519e		MIRN519E				2005/7/15	2008/12/18		2014/11/19	574463	ENSG00000207810		uc021uzo.1		NR_030185									MI0003145																			HGNC:32095
HGNC:32099	MIR520A	microRNA 520a	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-520a		MIRN520A				2005/7/15	2008/12/18		2014/11/18	574467	ENSG00000207594		uc021uzs.1		NR_030189									MI0003149																			HGNC:32099
HGNC:32105	MIR520B	microRNA 520b	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-520b		MIRN520B				2005/7/15	2008/12/18		2014/11/19	574473	ENSG00000207722		uc021uzy.1		NR_030195									MI0003155																			HGNC:32105
HGNC:32108	MIR520C	microRNA 520c	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-520c		MIRN520C				2005/7/15	2008/12/18		2014/11/19	574476	ENSG00000207738		uc021vab.1		NR_030198								615908	MI0003158																			HGNC:32108
HGNC:32114	MIR520D	microRNA 520d	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-520d		MIRN520D				2005/7/15	2008/12/18		2014/11/19	574482	ENSG00000207735		uc021vah.1		NR_030204									MI0003164																			HGNC:32114
HGNC:32093	MIR520E	microRNA 520e	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-520e		MIRN520E				2005/7/15	2008/12/18		2014/11/19	574461	ENSG00000207599		uc021uzn.1		NR_030183									MI0003143																			HGNC:32093
HGNC:32096	MIR520F	microRNA 520f	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-520f		MIRN520F				2005/7/15	2008/12/18		2016/10/10	574464	ENSG00000283540		uc021uzp.2		NR_030186									MI0003146																			HGNC:32096
HGNC:32116	MIR520G	microRNA 520g	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-520g		MIRN520G				2005/7/15	2008/12/18		2019/4/5	574484	ENSG00000207799		uc021vaj.1		NR_030206			26687818					616272	MI0003166																			HGNC:32116
HGNC:32125	MIR520H	microRNA 520h	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-520h		MIRN520H				2005/7/15	2008/12/18		2014/11/19	574493	ENSG00000207861		uc010yeb.2		NR_030215								614755	MI0003175																			HGNC:32125
HGNC:32126	MIR521-1	microRNA 521-1	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-521-1		MIRN521-1				2005/7/15	2008/12/18		2014/11/19	574494	ENSG00000207634		uc021vas.1		NR_030216									MI0003176																			HGNC:32126
HGNC:32113	MIR521-2	microRNA 521-2	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-521-2		MIRN521-2				2005/7/15	2008/12/18		2014/11/19	574481	ENSG00000207549		uc021vag.1		NR_030203									MI0003163																			HGNC:32113
HGNC:32127	MIR522	microRNA 522	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-522		MIRN522				2005/7/15	2008/12/18		2015/1/29	574495	ENSG00000283685		uc021vat.2		NR_030217									MI0003177																			HGNC:32127
HGNC:32103	MIR523	microRNA 523	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-523		MIRN523				2005/7/15	2008/12/18		2016/10/10	574471	ENSG00000283455				NR_030193									MI0003153																			HGNC:32103
HGNC:32110	MIR524	microRNA 524	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-524		MIRN524				2005/7/15	2008/12/18		2016/10/10	574478	ENSG00000283289		uc021vad.2		NR_030200									MI0003160																			HGNC:32110
HGNC:32102	MIR525	microRNA 525	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-525		MIRN525				2005/7/15	2008/12/18		2014/11/19	574470	ENSG00000207711		uc021uzv.1		NR_030192									MI0003152																			HGNC:32102
HGNC:32107	MIR526A1	microRNA 526a-1	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-526a-1		MIRN526A-1|MIRN526A1				2005/7/15	2008/12/18		2014/11/19	574475	ENSG00000207629		uc021vaa.1		NR_030197									MI0003157																			HGNC:32107
HGNC:32118	MIR526A2	microRNA 526a-2	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-526a-2		MIRN526A-2|MIRN526A2				2005/7/15	2008/12/18		2016/11/16	574486	ENSG00000211532		uc021val.1		NR_030208									MI0003168																			HGNC:32118
HGNC:32100	MIR526B	microRNA 526b	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-526b		MIRN526B				2005/7/15	2008/12/18		2014/11/19	574468	ENSG00000207580		uc021uzt.1		NR_030190									MI0003150																			HGNC:32100
HGNC:32129	MIR527	microRNA 527	non-coding RNA	"RNA, micro"	Approved	19q13.42	19q13.42	hsa-mir-527		MIRN527				2005/7/15	2008/12/18		2014/11/18	574497	ENSG00000207979		uc021vav.1		NR_030219									MI0003179																			HGNC:32129
HGNC:32795	MIR532	microRNA 532	non-coding RNA	"RNA, micro"	Approved	Xp11.23	Xp11.23	hsa-mir-532		MIRN532				2006/5/16	2008/12/18		2019/2/13	693124	ENSG00000207758		uc033edn.1		NR_030241				MGI:3629950	RGD:2325358			301023	MI0003205																			HGNC:32795
HGNC:32529	MIR539	microRNA 539	non-coding RNA	"RNA, micro"	Approved	14q32.31	14q32.31	hsa-mir-539		MIRN539				2006/2/23	2008/12/18		2019/1/31	664612	ENSG00000202560		uc021sdg.2		NR_030256				MGI:3619427					MI0003514																			HGNC:32529
HGNC:33650	MIR541	microRNA 541	non-coding RNA	"RNA, micro"	Approved	14q32.31	14q32.31	hsa-mir-541		MIRN541				2007/10/24	2008/12/18		2019/2/8	100126308	ENSG00000216179		uc021sdq.1		NR_030594				MGI:3619430	RGD:2325525				MI0005539																			HGNC:33650
HGNC:32534	MIR542	microRNA 542	non-coding RNA	"RNA, micro"	Approved	Xq26.3	Xq26.3	hsa-mir-542		MIRN542				2006/2/23	2008/12/18		2019/2/8	664617	ENSG00000207784		uc022ceh.2		NR_030399			25046253	MGI:3619431	RGD:2325422				MI0003686																			HGNC:32534
HGNC:33664	MIR543	microRNA 543	non-coding RNA	"RNA, micro"	Approved	14q32.31	14q32.31	hsa-mir-543		MIRN543				2007/10/24	2008/12/18		2019/1/31	100126335	ENSG00000212040		uc021sct.2		NR_030619				MGI:3619432					MI0005565																			HGNC:33664
HGNC:32530	MIR544A	microRNA 544a	non-coding RNA	"RNA, micro"	Approved	14q32.31	14q32.31	hsa-mir-544		MIRN544|MIR544	microRNA 544			2006/2/23	2011/11/14	2011/11/14	2019/2/8	664613	ENSG00000207587		uc021sdi.1		NR_030257				MGI:3718547	RGD:2325481				MI0003515																			HGNC:32530
