"source_genesymbol","target_genesymbol","interact"
"LEF1","BIRC5",1
"TCF7L2","LEF1",1
"LEF1","IL4",-1
"LEF1","MYCBP",1
"LEF1","PITX2",1
"LEF1","DSP",-1
"LEF1","NRCAM",1
"LEF1","SNAI2",0
"LEF1","ELANE",1
"AR","LEF1",0
"LEF1","AR",1
"LEF1","CDX1",1
"LEF1","NT5E",0
"LEF1","RAG2",0
"LEF1","DCT",1
"TBXT","LEF1",0
"LEF1","TBXT",1
"LEF1","MMP7",1
"LEF1","EDA",0
"LEF1","CD1D",-1
"ZEB1","LAMC2",0
"ZEB1","CDH1",-1
"ZEB1","ITGB4",0
"SALL4","ZEB1",1
"AR","ZEB1",0
"ZEB1","AR",0
"DAB2IP","ZEB1",-1
"E2F4","HIST1H3J",0
"MYC","CDK6",1
"TCF3","CDK6",-1
"NANOG","CDK6",-1
"NR3C1","CDK6",-1
"NFKB2","CDK6",1
"RUNX1","CDK6",0
"RELA","CDK6",1
"DLL4","NRP1",-1
"DLL4","KDR",-1
"TFAP2A","HOXA4",-1
"HOXA4","TH",0
"SREBF2","ACLY",1
"RELA","EBI3",1
"TP63","ZNF750",0
"TP53","TP63",-1
"TP63","ARNTL",0
"TP63","CDKN1A",1
"TP63","SYN3",0
"TP63","RGS20",0
"TP63","GRB10",0
"TP63","PPARA",0
"TP63","KLF4",-1
"AR","PMEPA1",1
"MYC","CD79B",0
"AR","QSOX1",0
"E2F4","KPNB1",0
"PPARG","ANGPTL4",1
"PPARD","ANGPTL4",-1
"PPARA","ANGPTL4",1
"AR","GTF2F1",0
"HNF1A","APOH",1
"RFXANK","HLA-DQA1",0
"RFXAP","HLA-DQA1",0
"LMO2","ANGPT2",1
"GATA2","ANGPT2",0
"ETS2","ANGPT2",1
"FOXO1","ANGPT2",0
"TP53","EZH2",-1
"EZH2","SSTR1",-1
"EZH2","DACT3",-1
"EZH2","HOXB13",-1
"NFIB","EZH2",-1
"EZH2","TWIST1",-1
"EZH2","SNAI2",-1
"TP53","AFP",-1
"ING2","AFP",-1
"HNF1B","AFP",1
"SIRT2","AFP",1
"ING1","AFP",-1
"MYC","MAGEA3",0
"SMAD7","KRT14",-1
"CRH","KRT14",-1
"EGFR","KRT14",1
"PRL","KRT14",1
"TP53","PDGFRB",1
"MYCN","PDGFRB",0
"HIF1A","SLC41A2",0
"F2RL1","SERPINB2",1
"ESR1","TPD52L1",0
"SMAD3","ITGA11",1
"BTF3","MRVI1",-1
"FOXA1","ERBB3",0
"AR","ERBB3",1
"ERBB3","AR",1
"E2F4","RAD21",0
"CIITA","HLA-DQB1",1
"RFXANK","HLA-DQB1",0
"RFXAP","HLA-DQB1",0
"F2RL1","RARG",-1
"RARG","ICAM1",1
"GATA2","NOS3",1
"GATA4","NOS3",1
"ERG","NOS3",0
"SP3","NOS3",1
"ATF2","NOS3",-1
"KLF2","NOS3",1
"RELA","NOS3",1
"CEBPD","ALOX5AP",0
"NFIC","GUCY1B1",0
"TP53","BNIP3L",0
"FOXO3","BNIP3L",1
"HIF1A","BNIP3L",0
"E2F3","TP53BP2",1
"CUX1","ECT2",-1
"CUX1","ECT2",-1
"TP53","CKM",1
"TBX2","CDKN2A",-1
"TBX2","CDKN2A",-1
"PAX3","TBX2",1
"MYC","BRCA1",1
"MYC","RPL32",1
"MYC","NME1",1
"MYC","COL4A1",0
"MYC","PMAIP1",1
"MYC","KLK10",0
"MYC","CEACAM5",0
"AHR","MYC",0
"MYC","KLF1",0
"MYC","BCL3",0
"BCL3","MYC",0
"MYC","NFKBIL1",0
"MYC","FOSL1",0
"MYC","CBX5",0
"MYC","TCF12",0
"MYC","MST1",-1
"PRDM1","MYC",-1
"MYC","JUNB",-1
"MYC","UBE2C",1
"MYC","BBC3",0
"MYC","THBS1",-1
"MYC","BCL2",1
"FOXA1","MYC",0
"MYC","HBA1",0
"MYC","HERC5",1
"GATA2","MYC",1
"MYC","LAMP1",-1
"MYC","AMPD3",0
"MYC","CCND1",0
"E2F4","MYC",0
"TFAP2A","MYC",0
"MYC","FOXM1",1
"FOXM1","MYC",1
"MYC","PEX3",0
"MYC","PER1",0
"MYC","ATF4",0
"MYC","PEX14",0
"MYC","VAMP2",0
"MYC","SEC23B",0
"MYC","MET",0
"MYC","BMP4",0
"MYC","FECH",0
"MYC","ATP6V1G2",0
"MYC","PFDN6",0
"MYC","MUC1",0
"MYC","DDX5",1
"MYC","NR1D1",0
"MYC","CCNB1",1
"MYC","DDX18",1
"MYC","TP53",1
"TP53","MYC",-1
"MYC","PAICS",0
"MYC","UROD",0
"MYC","GNL3",1
"MYC","HMBS",0
"MYC","GSTP1",0
"MYC","RARA",0
"RARA","MYC",0
"MYC","YBX3",1
"MYC","RPS15A",1
"MYC","POLE3",1
"MYC","RPL27A",0
"MYC","SURF6",0
"MYC","UCP3",0
"MYC","RCC1",1
"MYC","SLC25A3",1
"MYC","ACTG1",0
"MYC","LTB",0
"MYC","CLUL1",0
"MYC","BRCA2",0
"MYC","NPM1",1
"MYC","AIMP2",1
"MYC","THRAP3",1
"MYC","CDC25A",1
"MYC","SMAD3",0
"SMAD3","MYC",-1
"MYC","RPL26",1
"MYC","EPB42",0
"MYC","EIF4E",1
"MYC","NTHL1",0
"MYC","STMN1",0
"MYC","NAT10",0
"MYC","AKR1A1",0
"MYC","HINT1",0
"MYC","MTHFR",0
"MYC","AXIN2",0
"MYC","ISG20",0
"MYC","HERPUD1",0
"MYC","BSG",0
"MYC","SLC4A2",0
"MYC","EIF4B",1
"MYC","AKAP1",0
"MYC","MFAP1",0
"MYC","ZFP36L1",-1
"MYC","SNRPB",1
"MYC","ICAM1",0
"MYC","RFC2",1
"MYC","HES1",0
"HES1","MYC",0
"MYC","CLP1",0
"MYC","ID3",0
"MYC","HNRNPDL",0
"MYC","H2AFZ",1
"MYC","TYMS",1
"CTNNB1","MYC",1
"MYC","NRAS",0
"MYC","ENO1",1
"MYC","PHB",1
"SMAD4","MYC",-1
"MYC","LTA4H",1
"MYC","NDRG1",-1
"MYC","NXT1",0
"PPARG","MYC",-1
"MYC","OCA2",0
"MYC","ARF4",0
"MYC","CCT5",1
"TCF7L2","MYC",1
"MYC","RPL19",1
"MYC","NFIL3",0
"MYC","ZNF451",0
"SMAD7","MYC",1
"MYC","SMAD7",0
"MYC","HOXD13",0
"MYC","CXCL2",0
"MYC","PRDM8",0
"MYC","WDR36",0
"MYC","SNRPB2",0
"MYC","MEIS1",0
"MYC","LMNA",0
"MYC","PCBD2",0
"MYC","HNRNPA1",1
"MYC","PDHA1",0
"MYC","CBS",0
"MYC","SIM2",0
"MYC","FASN",1
"MYC","PRKDC",0
"MYC","CD63",0
"MYC","RBM39",0
"ERG","MYC",1
"MYC","FXN",0
"MYC","EGR3",0
"MYC","PPIF",1
"MYC","C9orf43",0
"MYC","ZSCAN9",0
"MYC","AMPD2",0
"MYC","TGFB3",0
"MYC","WRN",1
"MYC","CLCN6",0
"MYC","TNFRSF8",0
"MYC","DDX11",0
"MYC","DNPH1",0
"MYC","HNRNPA2B1",1
"MYC","HSPA9",1
"MYC","TGFB1",0
"MYC","RIDA",0
"MYC","SHMT1",0
"MYC","CDKN1A",-1
"MYC","ARFGAP2",0
"MYC","RGS2",0
"MYC","ACP5",0
"MYC","SRD5A1",0
"SATB1","MYC",-1
"MYC","WT1",0
"WT1","MYC",-1
"MYC","ATF7",0
"MYC","DFFA",0
"MYC","CASP8",0
"MYC","RPL22",1
"MYC","MYBL2",0
"MYBL2","MYC",1
"MYC","CBX3",1
"MYC","WNT10B",0
"MYC","APC",0
"MYC","RPL10",1
"MYC","HLA-F",0
"MYC","NID1",0
"MYC","ODC1",1
"MYC","NOP56",1
"MYC","PPAT",1
"MYC","CDC25C",1
"MYC","UBA52",0
"MYC","CCND2",1
"MYC","RBBP4",0
"MYC","CSDE1",-1
"MYC","IRF3",0
"MYC","LBR",0
"MYC","MBD1",0
"MYC","PPP1R7",0
"MYC","HOXD3",0
"MYC","HSPD1",1
"MYC","HSPA8",1
"MYC","GOLPH3",0
"MYC","RPS20",1
"MYC","RPL23",1
"MYC","RPL27",1
"MYC","CKS2",1
"MYC","STAT6",0
"STAT6","MYC",0
"MYC","HMOX1",0
"MYC","CXXC1",0
"MYC","DLEU1",-1
"MYC","BCL2L12",0
"MYC","MEIS2",0
"MYC","APEX1",1
"MYC","SIRT2",1
"MYC","CTSF",0
"MYC","RAD51",0
"MYC","TFRC",1
"MYC","PTEN",0
"MYC","NFIC",0
"NFIC","MYC",0
"CEBPE","MYC",-1
"MYC","RPL13",1
"MYC","METTL1",1
"MYC","CFLAR",-1
"MYC","SLBP",0
"MYC","MNT",1
"MYC","RPS16",1
"MYC","LMX1B",0
"MYC","GADD45A",-1
"MYC","SP3",-1
"SP3","MYC",0
"MYC","PSMB1",0
"MYC","NME2",1
"NME2","MYC",0
"MYC","SRSF1",1
"MYC","CDK4",1
"MYC","ALG5",0
"MYC","IER3",0
"MYC","SFXN3",0
"MYC","EIF4A1",0
"MYC","RPS19",1
"MYC","AQR",0
"MYC","CAD",1
"MYC","SIRT1",0
"MYC","MNX1",0
"MYC","SQSTM1",0
"MYC","NUP155",1
"MYC","TOMM20",0
"MYC","HSPA4",1
"ESR1","MYC",0
"MYC","MCM7",0
"MYC","NOL7",1
"MYC","SRM",1
"MYC","GLA",0
"MYC","MTERF1",0
"MYC","GAS8",0
"MYC","BLK",0
"MYC","ACOX1",0
"MYC","HSPE1",1
"MYC","RPS15",0
"MYC","DUSP1",-1
"MYC","AMD1",0
"MYC","GALT",0
"MYC","IER2",0
"MYC","PTPA",-1
"MYC","SLC25A28",0
"MYC","PPID",1
"MYC","CASP9",0
"MYC","MAN2A2",0
"MYC","RBM8A",0
"MYC","RPL6",1
"MYC","PSMG1",1
"MYC","HIF1A",0
"MYC","DCK",0
"MYC","ID2",0
"MYC","RPL3",1
"HBP1","MYC",-1
"MYC","HBP1",0
"MYC","ETS2",0
"ETS2","MYC",0
"MYC","EIF5A2",0
"MYC","RPS6",0
"ARID5B","MYC",1
"FUBP1","MYC",1
"MYC","SPAST",0
"MYC","TGFB2",0
"MYC","TOP1",0
"MYC","FASLG",1
"MYC","SLC2A4",0
"MYC","PARP1",0
"MYC","NTN3",0
"MYC","TXN",0
"MYC","SLA",0
"MYC","CCNE1",1
"MYC","SLC19A1",0
"MYC","PRTN3",0
"MYC","TFAP4",1
"MYC","AVP",0
"MYC","EPHX1",0
"MYC","ACADM",0
"MYC","ARF1",0
"MYC","MTHFD1",1
"NOTCH1","MYC",1
"MYC","CCNA2",1
"MYC","SCARB1",1
"MYC","AR",0
"AR","MYC",0
"MYC","ATAD3B",0
"PGR","MYC",0
"MAZ","MYC",0
"RELA","MYC",1
"MYC","PLA2G4A",0
"MYC","INSM1",0
"MYC","TERT",1
"MYC","DMAC2L",0
"MYC","PTGER2",0
"MYC","EIF3C",1
"MYC","PIGF",0
"MYC","TPM2",0
"MYC","DPY30",1
"MYC","FGF9",0
"MYC","NOD1",0
"MYC","POLD2",0
"MYC","ACPP",0
"MYC","SMN1",1
"MYC","MSN",-1
"MYC","CRAT",0
"MYC","MGST1",1
"MYC","LAIR2",0
"MYC","UCP1",0
"MYC","FUT1",0
"MYC","FAH",0
"MYC","PSEN2",0
"MYC","NEFM",0
"MYC","KIAA1586",0
"MYC","PRDX3",1
"MYC","NAP1L1",1
"MYC","BRD7",-1
"MYC","MYCL",0
"MYC","FPGS",0
"MYC","NOTCH4",0
"MYC","ESD",0
"MYC","CMAS",0
"MYC","TCIRG1",0
"MYC","ZNF234",0
"MYC","CASP8AP2",0
"MYC","FXR1",0
"STAT4","MYC",1
"MYC","MEN1",0
"MYC","ACYP2",0
"MYC","HDAC3",0
"MYC","INSR",0
"MYC","LAMB2",0
"MYC","SMARCAD1",0
"MYC","ACO2",0
"MYC","ZNF304",0
"MYC","ZNF146",0
"MYC","IMPA2",0
"MYC","RHOG",0
"MYC","ADCY9",0
"MYC","CDKN2B",-1
"MYC","NIT1",0
"MYC","ALDH9A1",-1
"MYC","EIF4EBP2",0
"MYC","CCKBR",0
"MYC","EXOSC8",1
"MYC","CRIPT",0
"MYC","SYNGR2",0
"MYC","SFMBT1",0
"MYC","SLC9A3R2",0
"MYC","HSD11B2",0
"MYC","UXT",1
"MYC","COX7A2L",0
"MYC","CSTB",0
"MYC","MPO",0
"MYC","SLIT1",0
"MYC","ATP1A2",0
"MYC","VHL",0
"MYC","IL11RA",0
"MYC","DKC1",0
"MYC","THBS4",0
"MYC","SLC28A2",0
"MYC","FGFR4",0
"MYC","ENTPD7",0
"MYC","POLB",0
"MYC","CST5",0
"MYC","MELTF",0
"MYC","GSK3B",0
"MYC","GPR4",0
"MYC","PQBP1",0
"E2F5","MYC",0
"MYC","LAIR1",0
"MYC","ASCL2",0
"MYC","PIK3C3",0
"MYC","ELK1",0
"MYC","CLINT1",0
"MYC","QDPR",0
"MYC","TUBG2",0
"MYC","HSP90AA2P",1
"MYC","CUL1",1
"MYC","CLUH",0
"MYC","TRAP1",1
"MYC","SNRPD3",1
"FOSL2","IVL",0
"FOSL1","IVL",0
"JUNB","IVL",0
"JUND","IVL",0
"E2F4","HCFC1",1
"ESR1","CACNG4",0
"F2RL1","WWOX",1
"FOSL2","BRCA1",1
"E2F6","BRCA1",-1
"GABPA","BRCA1",0
"FOXA1","BRCA1",0
"E2F4","BRCA1",-1
"BRCA1","CTSD",-1
"TP53","BRCA1",-1
"BRCA1","FOXC2",-1
"BRCA1","ATM",1
"BRCA1","CDKN1B",1
"BRCA1","HSPA5",-1
"ETS2","BRCA1",0
"CTBP1","BRCA1",-1
"CEBPB","IGF2",1
"EGR2","IGF2",0
"WT1","IGF2",-1
"HIF1A","CHSY1",0
"ATF6","HYOU1",1
"SIRT1","HYOU1",1
"SIRT1","ACAN",1
"RFXANK","HLA-DQA2",0
"RFXAP","HLA-DQA2",0
"NME1","LPAR1",-1
"NME1","MET",-1
"TP53","NME1",1
"NME1","CTGF",-1
"NME1","L1CAM",-1
"NME1","NETO2",-1
"NME1","MMP2",-1
"NME1","SMO",-1
"NME1","FZD1",-1
"RBPJ","FCER2",1
"SPI1","RBPJ",0
"RBPJ","SPI1",1
"RBPJ","HES1",1
"RBPJ","PTEN",-1
"RBPJ","HEY2",1
"RBPJ","CR2",0
"GATA2","SGK1",-1
"HNF1A","MTTP",1
"SREBF2","MTTP",-1
"TGFB1","COL4A1",1
"IRF1","PSMB9",1
"TP53","PMAIP1",1
"TP73","PMAIP1",1
"ESR1","PMAIP1",1
"FUBP1","PMAIP1",-1
"AR","PMAIP1",0
"TCF7L2","SP5",1
"FOSL2","FOSL1",1
"FOSL2","CLU",0
"FOSL2","PLAUR",0
"FOSL2","BCL6",1
"FOSL2","MMP13",1
"FOSL2","NOS2",1
"FOSL2","UGT2B15",1
"FOSL2","CCR4",1
"TP53","CAPN2",0
"ESR2","CAPN2",0
"ESR1","CAPN2",0
"SPI1","LSP1",0
"TFAP2A","PVR",0
"ATM","PVR",1
"AR","SCAP",1
"PAX1","PDGFRA",0
"MAX","SERF2",1
"MAX","ODC1",1
"KLF5","FGFBP1",1
"ESR2","PTPRC",0
"CIITA","HLA-DRB1",1
"RFXANK","HLA-DRB1",0
"RFXAP","HLA-DRB1",0
"E2F6","RBBP8",-1
"E2F6","RBBP4",-1
"E2F6","DEPDC5",-1
"E2F6","APAF1",-1
"MAFF","OXTR",0
"RFXANK","HLA-DRB1",0
"RFXAP","HLA-DRB1",0
"SPI1","APBB1IP",0
"RELA","AGER",1
"HDAC1","DNMT1",-1
"HDAC1","RELN",-1
"HDAC1","GAD1",-1
"HDAC1","ESR1",-1
"RELA","HDAC1",0
"HDAC1","CLDN7",-1
"HDAC1","FSHR",-1
"SP2","DNMT3B",1
"SP2","MMP9",-1
"ERG","ICAM2",1
"RELA","CCL20",1
"AR","FAM13A",0
"E2F4","MCM5",1
"E2F3","MCM5",1
"E2F2","MCM5",1
"MYCN","MCM5",1
"FOXO1","MCM5",-1
"MAFK","NQO1",0
"NFYA","ACTB",1
"NFYA","DDIT3",0
"NFYA","FXR2",1
"NFYA","PNRC2",0
"NFYA","FDPS",1
"NFYA","DDIT3",0
"NFYA","SP3",1
"NFYA","GCH1",1
"E2F4","AURKB",0
"SRCAP","KLK3",1
"STAT5A","PRF1",1
"STAT4","PRF1",1
"BMP7","PPARGC1A",1
"BMP7","DLK1",-1
"BMP7","MMP13",-1
"BMP7","PRDM16",1
"BMP7","UCP1",1
"SPI1","TFEC",0
"TFEC","MYH9",1
"GATA1","FLI1",1
"FLI1","GATA1",1
"SPI1","FLI1",1
"FLI1","TGFBR2",1
"FLI1","HOXA10",-1
"FLI1","GP6",1
"FLI1","ERG",1
"ETV2","FLI1",1
"FLI1","ITGA2B",0
"FLI1","HMOX1",0
"FLI1","ID2",1
"ETS2","FLI1",1
"FLI1","EYA3",1
"FLI1","MPL",1
"FLI1","TERT",1
"FLI1","GP9",1
"TP53","CD82",1
"SPRY4","CD82",1
"PRDM14","MAP7D1",0
"AR","KCNH2",0
"NFYB","ACTB",1
"NFYB","CCNB1",0
"NFYB","FXR2",1
"NFYB","GCH1",1
"PAX5","FCER2",0
"PRDM1","PAX5",-1
"PAX5","PRDM1",-1
"PAX5","CD79A",1
"PAX5","BCL2",-1
"TP53","PAX5",1
"PAX5","TP53",1
"PAX5","XBP1",-1
"PAX5","BLK",-1
"IL21","PAX5",1
"PAX5","PRKCE",0
"IL17A","KRT17",1
"HNF1A","UGT2B7",1
"IRF1","SOCS1",1
"STAT6","SOCS1",1
"HIF1A","SOCS1",1
"CSF1R","SOCS1",1
"IFNG","SOCS1",1
"IKZF2","LNPEP",1
"EPAS1","EGLN3",0
"EPAS1","BHLHE40",0
"EPAS1","HBA1",1
"EPAS1","CA9",1
"E2F4","EPAS1",0
"EPAS1","PKM",0
"EPAS1","ZNF292",0
"EPAS1","SLC2A1",0
"EPAS1","DDIT4",0
"EPAS1","ADORA2A",0
"EPAS1","P4HA1",0
"EPAS1","HBB",1
"EPAS1","PDGFB",0
"EPAS1","GBE1",0
"RELA","EPAS1",1
"EPAS1","TERT",0
"EPAS1","FLT1",1
"HES1","ASCL1",-1
"LMO3","ASCL1",1
"PPARA","FABP3",1
"POU2F2","SPI1",0
"SPI1","POU2F2",0
"POU2F2","HLA-DOB",0
"RELA","POU2F2",0
"POU2F2","SPP1",0
"RUNX3","ICAM3",-1
"ESR1","RIPOR3",0
"MYCN","MXI1",-1
"MXI1","MYCN",0
"HIF1A","FAM162A",0
"E2F4","NUSAP1",0
"MYCN","NES",1
"SMAD3","AHR",1
"SMAD4","AHR",1
"SMAD2","AHR",1
"OSM","AHR",1
"AHR","CYP1A1",1
"AHR","CYP1A2",0
"IRF1","CIITA",1
"RUNX3","CIITA",0
"IRF4","CIITA",0
"TCF3","CIITA",0
"PRDM1","CIITA",-1
"SPI1","CIITA",0
"CIITA","HLA-DRB5",1
"CIITA","HLA-A",1
"ATF1","CIITA",0
"CIITA","HLA-C",1
"CIITA","IL4",-1
"CIITA","HLA-F",1
"CIITA","HLA-DOA",1
"CIITA","HLA-DOB",1
"CIITA","HLA-E",1
"CIITA","HLA-G",0
"CIITA","S100A4",-1
"CIITA","HLA-DRB3",1
"CIITA","HLA-DRB4",1
"KAT6A","CCL3",1
"RELA","CCL3",1
"KLF1","HBB",1
"RFXANK","HLA-DMA",0
"RFXAP","HLA-DMA",0
"TBX1","FLT4",1
"ESR1","TNS3",0
"HIF1A","TNS3",0
"TP53","BCL3",-1
"BCL3","RELA",0
"RELA","BCL3",1
"NFATC2","MYOG",1
"NFATC2","EGR3",0
"NFATC2","IL4",1
"NFATC2","IL6",1
"NFATC2","MYOF",1
"NFATC2","CD40LG",0
"NFATC2","TERT",0
"NFATC2","IFNG",0
"NFATC2","FOXP3",1
"FOXP3","NFATC2",0
"SOX2","ISL1",-1
"FOXA1","BCAS3",0
"MTA1","BCAS3",1
"FOSL1","CLU",0
"JUND","FOSL1",1
"F2RL1","FOSL1",1
"FOSL1","PLAUR",0
"F2R","FOSL1",1
"FOSL1","MMP1",0
"ESR1","FOSL1",0
"ETS2","FOSL1",0
"ELK1","FOSL1",1
"HIF1A","EGLN3",0
"STAT5A","IRF1",0
"IRF1","CCL5",0
"IRF1","DST",-1
"IRF1","HLA-A",1
"IRF1","IL10",1
"IRF1","TP53",0
"IRF1","IL27",1
"IRF1","HLA-A",1
"IRF1","DDX58",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","CASP7",1
"IRF1","HLA-A",1
"STAT6","IRF1",0
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","CD40",1
"IRF1","TAP2",0
"IRF1","IFIT3",1
"IRF1","HLA-A",1
"IRF1","IL12A",0
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","TAP1",1
"IRF1","HLA-A",1
"IRF1","HLA-A",1
"IRF1","ERAP2",0
"IRF1","EIF2AK2",1
"IRF1","CXCL10",1
"IRF1","IFNB1",1
"IRF1","CYBB",1
"RELA","IRF1",1
"IRF1","TNFSF10",1
"IRF1","CDK2",-1
"STAT4","IRF1",0
"IRF1","FOXP3",-1
"IRF1","OGN",0
"IRF1","HLA-G",0
"IRF1","IFNA13",1
"IRF1","PSMB10",0
"E2F4","SUZ12",0
"SUZ12","TWIST1",-1
"SUZ12","SNAI2",-1
"CREM","DUSP1",-1
"CREM","CCNA2",-1
"CREM","CD247",-1
"SMAD3","COL6A1",1
"AR","PGC",1
"SMAD4","BTRC",-1
"IRF4","FCER2",1
"PRDM1","FCER2",-1
"NR2F1","APOC3",-1
"TWIST1","NR2F1",1
"NR2F1","LHCGR",-1
"NR2F1","CYP19A1",-1
"HNF1A","FGL1",1
"IKZF3","LNPEP",1
"RUNX3","CASP8",1
"RUNX3","CFLAR",-1
"RUNX3","RUNX1",-1
"RUNX3","MMP9",-1
"RUNX3","ELANE",1
"RUNX3","CHUK",-1
"RUNX3","IKBKB",-1
"FOXA1","EYA2",0
"AR","EYA2",0
"AR","AP2M1",0
"E2F4","MAD2L2",0
"E2F4","IPO11",0
"E2F4","CBX5",0
"IRF4","CD68",-1
"IRF4","IL4",1
"IRF4","CFLAR",0
"BCL6","IRF4",-1
"IRF4","BCL6",-1
"RELA","IRF4",1
"KDM6B","IRF4",1
"SP3","ALPL",1
"RUNX2","ALPL",1
"FGF2","ALPL",-1
"RARA","HSD17B2",1
"SP3","HSD17B2",1
"HNF1A","IGFBP1",1
"HOXA10","IGFBP1",0
"FOXO3","IGFBP1",1
"SP3","IGFBP1",0
"FOXO4","IGFBP1",1
"PGR","IGFBP1",0
"FOXO6","IGFBP1",1
"FOXO1","IGFBP1",1
"PRL","KRT15",1
"STAT6","CHI3L1",1
"ELF4","LYZ",1
"MAF","ITGB7",1
"TCF3","BBC3",-1
"TCF3","CR2",0
"GABPA","TOMM70",1
"TFAP2A","KRT5",1
"PRL","KRT5",1
"REST","TUBB3",-1
"SPI1","FES",0
"AR","HIST2H2BE",0
"REST","CHGA",0
"REST","CARTPT",-1
"REST","GRIN1",-1
"REST","LIN28A",-1
"REST","BDNF",-1
"REST","OPRM1",-1
"REST","PCSK1",0
"REST","GLRA1",1
"REST","VGF",0
"HIP1","REST",1
"REST","SCN2A",-1
"REST","CACNA1H",0
"REST","KCNQ2",-1
"SPI1","CXCR1",1
"TCF12","NOTCH3",1
"NOTCH1","TCF12",1
"TCF12","PTCRA",1
"SOX10","GJB1",-1
"NFIC","TFPI2",0
"PPARGC1A","APOC3",1
"PPARGC1A","SOD2",1
"STAT6","PPARGC1A",1
"SIRT1","PPARGC1A",1
"PPARGC1A","SLC2A4",1
"PPARGC1A","APOA5",1
"FOXO4","PPARGC1A",1
"PPARGC1A","ALDOB",1
"PPARGC1A","OTC",1
"KLF6","DLK1",-1
"DLK1","SOX9",1
"FOXA1","SEMA3A",0
"TBX21","CXCR3",1
"TBX21","IL4",-1
"RELA","TBX21",1
"TBX21","IFNG",1
"STAT4","TBX21",0
"STAT5A","CCND1",0
"STAT5A","MUC1",1
"STAT5A","IL6ST",1
"STAT5A","IRF5",1
"STAT5A","DNMT3A",1
"STAT5A","CCND2",-1
"STAT5A","BCL2L1",1
"STAT5A","MYD88",1
"STAT5A","PIM3",1
"STAT5A","LONP1",1
"ESR1","STAT5A",0
"STAT5A","ESR1",0
"STAT5A","BCL6",1
"STAT5A","IFNG",1
"STAT5A","IGF1",1
"STAT5A","IL2RA",0
"STAT5A","CEL",0
"STAT5A","CSN2",0
"E2F4","MCM4",0
"MYCN","MCM4",1
"RFXANK","HLA-DRB1",0
"RFXAP","HLA-DRB1",0
"RELA","OPTN",1
"SPI1","MNDA",0
"F2RL1","CORO1C",1
"F2R","CORO1C",1
"WNT7A","SPRY4",-1
"GATA1","GFI1B",1
"GFI1","GFI1B",0
"HMGB2","GFI1B",1
"SPIB","IRF7",-1
"SPIB","CD40",1
"JUND","CCL5",0
"SPI1","CCL5",0
"REL","CCL5",0
"RELA","CCL5",1
"CEBPB","MAD1L1",0
"TP53","MAD1L1",-1
"MYCN","MAD1L1",0
"RUNX1","MAD1L1",0
"EDN1","MYH7",1
"TP53","PRDM1",0
"BCL6","PRDM1",0
"BCL6","HDAC7",-1
"PAX6","ITGA5",0
"HOXD3","ITGA5",0
"NFIC","ITGA5",-1
"SIRT1","ADAMTS5",-1
"CEBPB","CSF3R",1
"EGR2","CEBPB",1
"CEBPB","IL1B",1
"ATF4","CEBPB",1
"CEBPB","S100A9",1
"CEBPB","SAA2",1
"CEBPB","IL10",1
"CEBPB","CXCL8",1
"CEBPB","GADD45G",0
"SOX9","CEBPB",-1
"CEBPB","TNF",0
"CEBPB","IL4",1
"CEBPB","IL6",1
"CEBPB","CDKN1A",1
"CEBPB","BCL2L1",0
"CEBPB","PTGS2",1
"CEBPB","IL24",0
"CEBPB","XBP1",1
"ESR1","CEBPB",0
"CEBPB","ESR1",0
"CEBPB","CSRP1",1
"CEBPB","SAA1",1
"CEBPB","TOP1",0
"CEBPB","FASLG",1
"CEBPB","FURIN",1
"CEBPB","SLC19A1",1
"CEBPB","IL3",0
"CEBPB","PRL",0
"CEBPB","GFER",-1
"CEBPB","INSR",1
"CEBPB","CRP",1
"CEBPB","SLC10A1",1
"CEBPB","CYP19A1",-1
"CEBPB","CSH2",0
"CEBPB","ASNS",0
"CEBPB","SFTPD",1
"CEBPB","F8",0
"AR","TNFRSF1A",0
"AR","RNASE4",0
"MIF","HBA1",-1
"MIF","HBB",-1
"HIF1A","MIF",1
"HBP1","MIF",-1
"LMO2","ERG",1
"RUNX1","LMO2",0
"GATA2","TNFAIP8L1",1
"PAX3","MYF5",1
"KLF10","TGFBI",1
"JUNB","CLU",0
"JUNB","CDKN2A",0
"JUNB","CDKN2A",0
"MAPK14","JUNB",1
"JUNB","PTGS2",1
"ESR1","JUNB",1
"JUNB","EGFR",1
"ELK1","JUNB",0
"MAPK12","JUNB",1
"TFAP2A","TAF7",1
"ETS2","CSF2",1
"RELA","CSF2",1
"CSF2","HBG2",1
"CD79A","BCL2L1",-1
"E2F4","SLC45A2",0
"HNF4G","APOA4",0
"HNF4G","AKR1C4",1
"HNF4G","CYP2D6",1
"HNF4G","SHBG",0
"HIF1A","TF",0
"TFCP2","TF",1
"GATA2","CCM2",-1
"KLF2","NPNT",1
"KLF4","NPNT",1
"TP53","TP53AIP1",0
"ESR1","THSD4",0
"RFXANK","HLA-DRB1",0
